species,survey_year,fmp_sub_area,rpn_strata,n_stations,n_pos_catch,strata_rpn,boot_strata_rpn,boot_bias,boot_sd,boot_lci,boot_uci,fmp_rpn,fmp_lci,fmp_uci,akfin_load_date
Spiny dogfish,2003,WGOA,WG200,6,2,9.35315088233823,9.1311662202035,-0.221984662134734,5.28583290622681,0,21.0854892064763,98.0330109293279,40.7678679951509,185.670731055361,2022-07-22T00:16:12Z
Spiny dogfish,2003,WGOA,WG300500,4,0,0,0,0,0,0,0,98.0330109293279,40.7678679951509,185.670731055361,2022-07-22T00:16:12Z
Spiny dogfish,2003,WY,WY0,18,18,6175.56401911399,6172.44267028409,-3.12134882990358,444.909278409482,5286.49509581072,7045.3700458367,14240.3452028418,11366.3691135944,17179.9893865865,2022-07-22T00:16:12Z
Spiny dogfish,2003,WY,WY100,38,37,7158.4906568938,7155.59074271362,-2.89991418017598,740.092162481155,5726.10110041333,8602.28271268166,14240.3452028418,11366.3691135944,17179.9893865865,2022-07-22T00:16:12Z
Spiny dogfish,2003,WY,WY200,11,9,678.055749554549,687.459720391309,9.40397083675941,187.998787578508,353.772917370364,1080.26759311632,14240.3452028418,11366.3691135944,17179.9893865865,2022-07-22T00:16:12Z
Spiny dogfish,2003,WY,WY300500,3,1,218.712692317155,224.852069452822,6.13937713566756,182.490429547563,0,452.069034951849,14240.3452028418,11366.3691135944,17179.9893865865,2022-07-22T00:16:12Z
Spiny dogfish,2004,AI,AI0,27,3,11.9494335720217,11.8861702057722,-0.0632633662495454,7.23024030828203,2.19226923538718,38.261040986426,17.4352974084705,3.00923712089765,61.4848769568508,2022-07-22T00:16:12Z
Spiny dogfish,2004,AI,AI100,38,3,5.61000094492866,5.54912720269827,-0.0608737422303847,3.95196826112788,0.816967885510465,23.2238359704249,17.4352974084705,3.00923712089765,61.4848769568508,2022-07-22T00:16:12Z
Spiny dogfish,2004,AI,AI200,16,0,0,0,0,0,0,0,17.4352974084705,3.00923712089765,61.4848769568508,2022-07-22T00:16:12Z
Spiny dogfish,2004,AI,AI300500,12,0,0,0,0,0,0,0,17.4352974084705,3.00923712089765,61.4848769568508,2022-07-22T00:16:12Z
Spiny dogfish,2004,BS,BS0,3,0,0,0,0,0,0,0,0,0,0,2022-07-22T00:16:12Z
Spiny dogfish,2004,BS,BS100,58,0,0,0,0,0,0,0,0,0,0,2022-07-22T00:16:12Z
Spiny dogfish,2004,BS,BS200400,29,0,0,0,0,0,0,0,0,0,0,2022-07-22T00:16:12Z
Spiny dogfish,2004,BS,BS400600,8,0,0,0,0,0,0,0,0,0,0,2022-07-22T00:16:12Z
