Year,Sex,PCL,FL,TL,TLcm,TLbin,Weight,Frequency,Source,Gear,LAT,LONG,FMP
2000,1,1737.779306,1920,1988.1771,198.81771,190,84.0087543,1,IPHC Survey (L. Hulbert),Longline,58.54727,-174.60451,GOA
2000,2,1737.779306,1920,1988.1771,198.81771,190,84.0087543,1,IPHC Survey (L. Hulbert),Longline,58.58812,-175.0302,GOA
2000,1,1746.858805,1930,1998.5041,199.85041,190,85.32244886,1,IPHC Survey (L. Hulbert),Longline,58.54727,-174.60451,GOA
2000,3,1748.174,,2000,200,200,85.51386896,1,IPHC Survey (L. Hulbert),Longline,55.68859,-157.37531,GOA
2000,2,1748.174,,2000,200,200,85.51386896,1,IPHC Survey (L. Hulbert),Longline,54.80078,-163.0732,GOA
2000,2,1755.938303,1940,2008.8311,200.88311,200,86.64975648,1,IPHC Survey (L. Hulbert),Longline,58.52817,-174.66209,GOA
2000,2,1755.938303,1940,2008.8311,200.88311,200,86.64975648,1,IPHC Survey (L. Hulbert),Longline,58.524,-174.65511,GOA
2000,1,1755.938303,1940,2008.8311,200.88311,200,86.64975648,1,IPHC Survey (L. Hulbert),Longline,58.58812,-175.0302,GOA
2000,2,1765.017802,1950,2019.1581,201.91581,200,87.99074714,1,IPHC Survey (L. Hulbert),Longline,58.52817,-174.66209,GOA
2000,1,1765.017802,1950,2019.1581,201.91581,200,87.99074714,2,IPHC Survey (L. Hulbert),Longline,58.52817,-174.66209,GOA
2000,1,1774.0973,1960,2029.4851,202.94851,200,89.34549083,1,IPHC Survey (L. Hulbert),Longline,58.58812,-175.0302,GOA
2000,2,1774.55,,2030,203,200,89.41339901,1,IPHC Survey (L. Hulbert),Longline,58.31611,-154.0137,GOA
2000,2,1783.176798,1970,2039.8121,203.98121,200,90.71405755,1,IPHC Survey (L. Hulbert),Longline,58.52817,-174.66209,GOA
2000,1,1783.176798,1970,2039.8121,203.98121,200,90.71405755,2,IPHC Survey (L. Hulbert),Longline,58.524,-174.65511,GOA
2000,1,1792.256297,1980,2050.1391,205.01391,200,92.09651729,1,IPHC Survey (L. Hulbert),Longline,58.524,-174.65511,GOA
2000,3,1809.718,,2070,207,200,94.79457554,1,IPHC Survey (L. Hulbert),Longline,58.12867,-154.15817,GOA
2000,1,1809.718,,2070,207,200,94.79457554,1,IPHC Survey (L. Hulbert),Longline,54.63546,-163.0741,GOA
2000,2,1810.415294,2000,2070.7931,207.07931,200,94.90339575,1,IPHC Survey (L. Hulbert),Longline,58.524,-174.65511,GOA
2000,1,1819.494792,2010,2081.1201,208.11201,200,96.32795444,1,IPHC Survey (L. Hulbert),Longline,58.524,-174.65511,GOA
2000,1,1836.094,,2100,210,210,98.9690344,1,IPHC Survey (L. Hulbert),Longline,57.10609,-155.31641,GOA
2000,2,1837.653789,2030,2101.7741,210.17741,210,99.21966065,1,IPHC Survey (L. Hulbert),Longline,58.52817,-174.66209,GOA
2000,2,1837.653789,2030,2101.7741,210.17741,210,99.21966065,1,IPHC Survey (L. Hulbert),Longline,58.524,-174.65511,GOA
2000,1,1837.653789,2030,2101.7741,210.17741,210,99.21966065,1,IPHC Survey (L. Hulbert),Longline,58.58812,-175.0302,GOA
2000,1,1844.886,,2110,211,210,100.3872551,1,IPHC Survey (L. Hulbert),Longline,57.22676,-152.7957,GOA
2000,2,1844.886,,2110,211,210,100.3872551,1,IPHC Survey (L. Hulbert),Longline,56.58192,-155.49879,GOA
2000,2,1846.733287,2040,2112.1011,211.21011,210,100.6869481,2,IPHC Survey (L. Hulbert),Longline,58.524,-174.65511,GOA
2000,3,1853.678,,2120,212,210,101.8189489,1,IPHC Survey (L. Hulbert),Longline,58.48412,-152.91701,GOA
2000,2,1855.812786,2050,2122.4281,212.24281,210,102.1686185,2,IPHC Survey (L. Hulbert),Longline,58.52817,-174.66209,GOA
2000,2,1855.812786,2050,2122.4281,212.24281,210,102.1686185,1,IPHC Survey (L. Hulbert),Longline,57.92217,-154.8163,GOA
2000,3,1862.47,,2130,213,210,103.2641793,1,IPHC Survey (L. Hulbert),Longline,60.85033333,-148.167,GOA
2000,3,1862.47,,2130,213,210,103.2641793,1,IPHC Survey (L. Hulbert),Longline,60.85033333,-148.167,GOA
2000,3,1862.47,,2130,213,210,103.2641793,1,IPHC Survey (L. Hulbert),Longline,60.85033333,-148.167,GOA
2000,3,1862.47,,2130,213,210,103.2641793,1,IPHC Survey (L. Hulbert),Longline,60.85033333,-148.167,GOA
2000,3,1862.47,,2130,213,210,103.2641793,1,IPHC Survey (L. Hulbert),Longline,60.85033333,-148.167,GOA
2000,3,1862.47,,2130,213,210,103.2641793,1,IPHC Survey (L. Hulbert),Longline,60.85033333,-148.167,GOA
2000,3,1862.47,,2130,213,210,103.2641793,1,IPHC Survey (L. Hulbert),Longline,60.85033333,-148.167,GOA
2000,3,1862.47,,2130,213,210,103.2641793,1,IPHC Survey (L. Hulbert),Longline,60.85033333,-148.167,GOA
2000,3,1862.47,,2130,213,210,103.2641793,1,IPHC Survey (L. Hulbert),Longline,60.85033333,-148.167,GOA
2000,3,1862.47,,2130,213,210,103.2641793,1,IPHC Survey (L. Hulbert),Longline,60.85033333,-148.167,GOA
2000,3,1862.47,,2130,213,210,103.2641793,1,IPHC Survey (L. Hulbert),Longline,60.85033333,-148.167,GOA
2000,1,1864.892284,2060,2132.7551,213.27551,210,103.6647417,1,IPHC Survey (L. Hulbert),Longline,58.52817,-174.66209,GOA
2000,1,1864.892284,2060,2132.7551,213.27551,210,103.6647417,1,IPHC Survey (L. Hulbert),Longline,58.58812,-175.0302,GOA
2000,1,1873.971782,2070,2143.0821,214.30821,210,105.1753878,1,IPHC Survey (L. Hulbert),Longline,58.524,-174.65511,GOA
2000,2,1880.054,,2150,215,210,106.1955042,1,IPHC Survey (L. Hulbert),Longline,54.79359,-162.88341,GOA
2000,2,1883.051281,2080,2153.4091,215.34091,210,106.7006266,1,IPHC Survey (L. Hulbert),Longline,58.524,-174.65511,GOA
2000,2,1888.846,,2160,216,210,107.6817258,1,IPHC Survey (L. Hulbert),Longline,58.94027,-152.6662,GOA
2000,1,1892.130779,2090,2163.7361,216.37361,210,108.2405283,1,IPHC Survey (L. Hulbert),Longline,58.524,-174.65511,GOA
2000,2,1901.210278,2100,2174.0631,217.40631,210,109.7951626,1,IPHC Survey (L. Hulbert),Longline,58.52817,-174.66209,GOA
2000,2,1901.210278,2100,2174.0631,217.40631,210,109.7951626,1,IPHC Survey (L. Hulbert),Longline,58.524,-174.65511,GOA
2000,1,1901.210278,2100,2174.0631,217.40631,210,109.7951626,2,IPHC Survey (L. Hulbert),Longline,58.524,-174.65511,GOA
2000,1,1906.43,,2180,218,210,110.6956047,1,IPHC Survey (L. Hulbert),Longline,54.80078,-163.0732,GOA
2000,1,1915.222,,2190,219,210,112.2233891,1,IPHC Survey (L. Hulbert),Longline,54.82773,-162.9801,GOA
2000,2,1924.014,,2200,220,220,113.7651549,1,IPHC Survey (L. Hulbert),Longline,58.04838,-152.4696,GOA
2000,1,1928.448773,2130,2205.0441,220.50441,220,114.5481619,1,IPHC Survey (L. Hulbert),Longline,58.58812,-175.0302,GOA
2000,1,1955.687268,2160,2236.0251,223.60251,220,119.4362744,1,IPHC Survey (L. Hulbert),Longline,58.524,-174.65511,GOA
2000,1,1955.687268,2160,2236.0251,223.60251,220,119.4362744,1,IPHC Survey (L. Hulbert),Longline,56.03776,-156.0312,GOA
2000,1,1955.687268,2160,2236.0251,223.60251,220,119.4362744,1,IPHC Survey (L. Hulbert),Longline,58.58812,-175.0302,GOA
2000,2,1959.182,,2240,224,220,120.0733019,1,IPHC Survey (L. Hulbert),Longline,57.20293,-152.98399,GOA
2000,2,1959.182,,2240,224,220,120.0733019,1,IPHC Survey (L. Hulbert),Longline,57.28176,-156.188,GOA
2000,1,1964.766766,2170,2246.3521,224.63521,220,121.0959969,1,IPHC Survey (L. Hulbert),Longline,58.524,-174.65511,GOA
2000,2,1982.925763,2190,2267.0061,226.70061,220,124.4613892,1,IPHC Survey (L. Hulbert),Longline,59.33922,-173.1729,GOA
2000,1,1985.558,,2270,227,220,124.9543288,1,IPHC Survey (L. Hulbert),Longline,58.39496,-153.80668,GOA
2000,1,1992.005262,2200,2277.3331,227.73331,220,126.1671989,2,IPHC Survey (L. Hulbert),Longline,58.524,-174.65511,GOA
2000,3,2003.142,,2290,229,220,128.2806884,1,IPHC Survey (L. Hulbert),Longline,60.85033333,-148.167,GOA
2000,3,2003.142,,2290,229,220,128.2806884,1,IPHC Survey (L. Hulbert),Longline,60.85033333,-148.167,GOA
2000,3,2003.142,,2290,229,220,128.2806884,1,IPHC Survey (L. Hulbert),Longline,60.85033333,-148.167,GOA
2000,2,2011.934,,2300,230,230,129.9657613,1,IPHC Survey (L. Hulbert),Longline,60.1814,-146.5143,GOA
2000,2,2038.31,,2330,233,230,135.1093141,1,IPHC Survey (L. Hulbert),Longline,56.09194,-155.98151,GOA
2000,1,2046.482252,2260,2339.2951,233.92951,230,136.7300528,2,IPHC Survey (L. Hulbert),Longline,58.524,-174.65511,GOA
2000,2,2047.102,,2340,234,230,136.8534881,1,IPHC Survey (L. Hulbert),Longline,57.99371,-154.54438,GOA
2000,1,2047.102,,2340,234,230,136.8534881,1,IPHC Survey (L. Hulbert),Longline,56.80821,-155.82772,GOA
2000,1,2064.641249,2280,2359.9491,235.99491,230,140.3776336,1,IPHC Survey (L. Hulbert),Longline,57.74545,-173.88721,GOA
2000,1,2064.686,,2360,236,230,140.3867019,1,IPHC Survey (L. Hulbert),Longline,54.63546,-163.0741,GOA
2000,2,2073.478,,2370,237,230,142.1758686,1,IPHC Survey (L. Hulbert),Longline,58.31611,-154.0137,GOA
2000,1,2073.720747,2290,2370.2761,237.02761,230,142.2254818,1,IPHC Survey (L. Hulbert),Longline,58.54727,-174.60451,GOA
2000,2,2091.062,,2390,239,230,145.7996393,1,IPHC Survey (L. Hulbert),Longline,57.98052,-153.7256,GOA
2000,2,2091.879744,2310,2390.9301,239.09301,230,145.9696434,1,IPHC Survey (L. Hulbert),Longline,57.86713,-173.9689,GOA
2000,1,2099.854,,2400,240,240,147.6343703,1,IPHC Survey (L. Hulbert),Longline,57.15178,-156.013,GOA
2000,2,2099.854,,2400,240,240,147.6343703,1,IPHC Survey (L. Hulbert),Longline,54.52944,-162.70347,GOA
2000,2,2119.118239,2340,2421.9111,242.19111,240,151.7080978,1,IPHC Survey (L. Hulbert),Longline,57.374,-155.47783,GOA
2000,2,2126.23,,2430,243,240,153.2307075,1,IPHC Survey (L. Hulbert),Longline,55.65918,-155.89771,GOA
2000,3,2135.022,,2440,244,240,155.1270797,1,IPHC Survey (L. Hulbert),Longline,60.85033333,-148.167,GOA
2000,3,2135.022,,2440,244,240,155.1270797,1,IPHC Survey (L. Hulbert),Longline,60.85033333,-148.167,GOA
2000,3,2135.022,,2440,244,240,155.1270797,1,IPHC Survey (L. Hulbert),Longline,60.85033333,-148.167,GOA
2000,3,2135.022,,2440,244,240,155.1270797,1,IPHC Survey (L. Hulbert),Longline,60.85033333,-148.167,GOA
2000,3,2135.022,,2440,244,240,155.1270797,1,IPHC Survey (L. Hulbert),Longline,60.85033333,-148.167,GOA
2000,3,2135.022,,2440,244,240,155.1270797,1,IPHC Survey (L. Hulbert),Longline,60.85033333,-148.167,GOA
2000,3,2135.022,,2440,244,240,155.1270797,1,IPHC Survey (L. Hulbert),Longline,60.85033333,-148.167,GOA
2000,3,2135.022,,2440,244,240,155.1270797,1,IPHC Survey (L. Hulbert),Longline,60.85033333,-148.167,GOA
2000,3,2135.022,,2440,244,240,155.1270797,1,IPHC Survey (L. Hulbert),Longline,60.85033333,-148.167,GOA
2000,3,2135.022,,2440,244,240,155.1270797,1,IPHC Survey (L. Hulbert),Longline,60.85033333,-148.167,GOA
2000,3,2135.022,,2440,244,240,155.1270797,1,IPHC Survey (L. Hulbert),Longline,60.85033333,-148.167,GOA
2000,3,2135.022,,2440,244,240,155.1270797,1,IPHC Survey (L. Hulbert),Longline,60.85033333,-148.167,GOA
2000,3,2135.022,,2440,244,240,155.1270797,1,IPHC Survey (L. Hulbert),Longline,60.85033333,-148.167,GOA
2000,2,2135.022,,2440,244,240,155.1270797,1,IPHC Survey (L. Hulbert),Longline,58.31274,-153.95779,GOA
2000,1,2135.022,,2440,244,240,155.1270797,1,IPHC Survey (L. Hulbert),Longline,55.84063,-159.7718,GOA
2000,1,2146.356734,2370,2452.8921,245.28921,240,157.594885,1,IPHC Survey (L. Hulbert),Longline,58.58812,-175.0302,GOA
2000,2,2178.982,,2490,249,240,164.843746,1,IPHC Survey (L. Hulbert),Longline,58.14281,-152.21381,GOA
2000,2,2182.674728,2410,2494.2001,249.42001,240,165.6779375,1,IPHC Survey (L. Hulbert),Longline,56.887,-155.7945,GOA
2000,2,2187.774,,2500,250,250,166.8344848,1,IPHC Survey (L. Hulbert),Longline,58.58812,-175.0302,GOA
2000,2,2196.566,,2510,251,250,168.8411735,1,IPHC Survey (L. Hulbert),Longline,58.13013,-154.1756,GOA
2000,2,2196.566,,2510,251,250,168.8411735,1,IPHC Survey (L. Hulbert),Longline,54.82773,-162.9801,GOA
2000,1,2196.566,,2510,251,250,168.8411735,1,IPHC Survey (L. Hulbert),Longline,56.89798,-156.34688,GOA
2000,3,2214.15,,2530,253,250,172.9026547,1,IPHC Survey (L. Hulbert),Longline,56.54822,-155.7242,GOA
2000,2,2231.734,,2550,255,250,177.0286976,1,IPHC Survey (L. Hulbert),Longline,57.80324,-154.965,GOA
2000,1,2240.526,,2560,256,250,179.1160883,1,IPHC Survey (L. Hulbert),Longline,58.39496,-153.80668,GOA
2000,2,2255.310715,2490,2576.8161,257.68161,250,182.6631193,1,IPHC Survey (L. Hulbert),Longline,57.16969,-155.944,GOA
2000,3,2266.902,,2590,259,250,185.4764995,1,IPHC Survey (L. Hulbert),Longline,60.85033333,-148.167,GOA
2000,2,2266.902,,2590,259,250,185.4764995,1,IPHC Survey (L. Hulbert),Longline,57.07296,-155.6322,GOA
2000,2,2282.54921,2520,2607.7971,260.77971,260,189.3198879,1,IPHC Survey (L. Hulbert),Longline,55.55198,-159.7522,GOA
2000,1,2302.07,,2630,263,260,194.1886416,1,IPHC Survey (L. Hulbert),Longline,57.20293,-152.98399,GOA
2000,2,2310.862,,2640,264,260,196.4084563,1,IPHC Survey (L. Hulbert),Longline,54.78809,-163.23759,GOA
2000,1,2310.862,,2640,264,260,196.4084563,1,IPHC Survey (L. Hulbert),Longline,56.92385,-156.86302,GOA
2000,2,2327.946702,2570,2659.4321,265.94321,260,200.7702318,1,IPHC Survey (L. Hulbert),Longline,56.887,-155.7945,GOA
2000,2,2328.446,,2660,266,260,200.898665,1,IPHC Survey (L. Hulbert),Longline,56.94585,-155.80607,GOA
2000,2,2337.026201,2580,2669.7591,266.97591,260,203.1142892,1,IPHC Survey (L. Hulbert),Longline,56.99491,-155.7621,GOA
2000,1,2363.614,,2700,270,270,210.0831766,1,IPHC Survey (L. Hulbert),Longline,56.73913,-155.20258,GOA
2000,2,2363.614,,2700,270,270,210.0831766,1,IPHC Survey (L. Hulbert),Longline,57.99371,-154.54438,GOA
2000,2,2391.503191,2640,2731.7211,273.17211,270,217.5624243,1,IPHC Survey (L. Hulbert),Longline,56.887,-155.7945,GOA
2000,3,2398.782,,2740,274,270,219.5431983,1,IPHC Survey (L. Hulbert),Longline,60.85033333,-148.167,GOA
2000,3,2398.782,,2740,274,270,219.5431983,1,IPHC Survey (L. Hulbert),Longline,60.85033333,-148.167,GOA
2000,3,2398.782,,2740,274,270,219.5431983,1,IPHC Survey (L. Hulbert),Longline,60.85033333,-148.167,GOA
2000,3,2398.782,,2740,274,270,219.5431983,1,IPHC Survey (L. Hulbert),Longline,60.85033333,-148.167,GOA
2000,3,2398.782,,2740,274,270,219.5431983,1,IPHC Survey (L. Hulbert),Longline,60.85033333,-148.167,GOA
2000,2,2398.782,,2740,274,270,219.5431983,1,IPHC Survey (L. Hulbert),Longline,56.17606,-156.42599,GOA
2000,1,2398.782,,2740,274,270,219.5431983,1,IPHC Survey (L. Hulbert),Longline,57.52783,-155.25451,GOA
2000,1,2425.158,,2770,277,270,226.8214612,1,IPHC Survey (L. Hulbert),Longline,58.65455,-152.75999,GOA
2000,2,2442.742,,2790,279,270,231.7618485,1,IPHC Survey (L. Hulbert),Longline,56.03776,-156.0312,GOA
2000,2,2495.494,,2850,285,280,247.0120122,1,IPHC Survey (L. Hulbert),Longline,54.82773,-162.9801,GOA
2000,2,2500.457172,2760,2855.6451,285.56451,280,248.4802795,1,IPHC Survey (L. Hulbert),Longline,56.887,-155.7945,GOA
2000,2,2521.87,,2880,288,280,254.8815479,1,IPHC Survey (L. Hulbert),Longline,57.99371,-154.54438,GOA
2000,3,2539.454,,2900,290,290,260.2196066,1,IPHC Survey (L. Hulbert),Longline,60.85033333,-148.167,GOA
2000,3,2539.454,,2900,290,290,260.2196066,1,IPHC Survey (L. Hulbert),Longline,60.85033333,-148.167,GOA
2000,3,2539.454,,2900,290,290,260.2196066,1,IPHC Survey (L. Hulbert),Longline,60.85033333,-148.167,GOA
2000,1,2548.246,,2910,291,290,262.9163368,1,IPHC Survey (L. Hulbert),Longline,59.11988,-152.8575,GOA
2000,2,2548.246,,2910,291,290,262.9163368,1,IPHC Survey (L. Hulbert),Longline,56.73913,-155.20258,GOA
2000,2,2565.83,,2930,293,290,268.3655159,1,IPHC Survey (L. Hulbert),Longline,57.83784,-153.97888,GOA
2000,2,2618.582,,2990,299,290,285.1633703,1,IPHC Survey (L. Hulbert),Longline,54.70632,-162.8322,GOA
2000,2,2627.374,,3000,300,300,288.02935,1,IPHC Survey (L. Hulbert),Longline,58.06261,-154.3503,GOA
2000,2,2627.374,,3000,300,300,288.02935,1,IPHC Survey (L. Hulbert),Longline,57.99371,-154.54438,GOA
2000,3,2671.334,,3050,305,300,302.6473568,1,IPHC Survey (L. Hulbert),Longline,60.85033333,-148.167,GOA
2000,3,2671.334,,3050,305,300,302.6473568,1,IPHC Survey (L. Hulbert),Longline,60.85033333,-148.167,GOA
2000,3,2671.334,,3050,305,300,302.6473568,1,IPHC Survey (L. Hulbert),Longline,60.85033333,-148.167,GOA
2000,3,2671.334,,3050,305,300,302.6473568,1,IPHC Survey (L. Hulbert),Longline,60.85033333,-148.167,GOA
2000,3,2671.334,,3050,305,300,302.6473568,1,IPHC Survey (L. Hulbert),Longline,60.85033333,-148.167,GOA
2000,2,2706.502,,3090,309,300,314.6912975,1,IPHC Survey (L. Hulbert),Longline,58.06198,-154.35053,GOA
2000,2,2715.294,,3100,310,310,317.7513577,1,IPHC Survey (L. Hulbert),Longline,57.29668,-152.9617,GOA
2000,1,2715.294,,3100,310,310,317.7513577,1,IPHC Survey (L. Hulbert),Longline,56.94585,-155.80607,GOA
2000,1,2715.294,,3100,310,310,317.7513577,1,IPHC Survey (L. Hulbert),Longline,57.95549,-153.98039,GOA
2000,2,2759.254,,3150,315,310,333.3492801,1,IPHC Survey (L. Hulbert),Longline,57.38854,-155.79656,GOA
2000,2,2768.046,,3160,316,310,336.5288326,1,IPHC Survey (L. Hulbert),Longline,58.31274,-153.95779,GOA
2000,3,2803.214,,3200,320,320,349.4490504,1,IPHC Survey (L. Hulbert),Longline,55.7966,-156.6786,GOA
2000,3,2827.319114,3120,3227.4171,322.74171,320,358.4931286,1,IPHC Survey (L. Hulbert),Longline,57.8475,-154.71417,GOA
2000,1 or 2,2829.59,,3230,323,320,359.353097,1,IPHC Survey (L. Hulbert),Longline,58.31274,-153.95779,GOA
2000,2,2838.382,,3240,324,320,362.6955237,1,IPHC Survey (L. Hulbert),Longline,57.86953,-153.91556,GOA
2000,1,2891.134,,3300,330,330,383.1858389,1,IPHC Survey (L. Hulbert),Longline,57.52783,-155.25451,GOA
2000,3,2935.094,,3350,335,330,400.8387071,1,IPHC Survey (L. Hulbert),Longline,60.85033333,-148.167,GOA
2000,1,3005.43,,3430,343,340,430.1963733,1,IPHC Survey (L. Hulbert),Longline,59.32353,-153.0455,GOA
2000,3,3207.646,,3660,366,360,522.5018173,1,IPHC Survey (L. Hulbert),Longline,60.85033333,-148.167,GOA
2000,3,3471.406,,3960,396,390,661.5464919,1,IPHC Survey (L. Hulbert),Longline,60.85033333,-148.167,GOA
2000,2,2119.118239,2340,2421.9111,242.19111,240,110,1,RACE_TWL,Bottom Trawl,57.374,-155.47783,GOA
2000,3,2827.319114,3120,3227.4171,322.74171,320,255,1,RACE_TWL,Bottom Trawl,57.8475,-154.71417,GOA
2000,3,,,486.5676242,48.65676242,40,1.24,1,NWFSC,Bottom Trawl,35.88079,-121.63975,WC
2000,3,,,970.3022704,97.03022704,90,9.8,1,NWFSC,Bottom Trawl,38.05043333,-123.5492,WC
2000,3,,,1614.115841,161.4115841,160,45,1,NWFSC,Bottom Trawl,39.6716,-124.0696,WC
2000,2,1065.896425,1180,1223.9791,122.39791,120,9.54,1,RACE_TWL,Bottom Trawl,35.46169,-121.647,WC
2001,1,1060,,1231.04,123.104,120,19.98980845,1,"ABL Surveys (M. Sigler, L. Hulbert)",Longline,58.84566667,-151.9806833,GOA
2001,1,1100,,1277.2,127.72,120,22.31976193,1,"ABL Surveys (M. Sigler, L. Hulbert)",Longline,58.076,-151.8571333,GOA
2001,1,1160,,1346.44,134.644,130,26.1432814,1,"ABL Surveys (M. Sigler, L. Hulbert)",Longline,59.35183333,-150.5055167,GOA
2001,1,1160,,1346.44,134.644,130,26.1432814,1,"ABL Surveys (M. Sigler, L. Hulbert)",Longline,59.3125,-150.3889667,GOA
2001,1,1170,,1357.98,135.798,130,26.82012615,1,"ABL Surveys (M. Sigler, L. Hulbert)",Longline,60.1755,-146.8445167,GOA
2001,1,1170,,1357.98,135.798,130,26.82012615,1,"ABL Surveys (M. Sigler, L. Hulbert)",Longline,58.076,-151.8571333,GOA
2001,2,1190,,1381.06,138.106,130,28.20863198,1,"ABL Surveys (M. Sigler, L. Hulbert)",Longline,59.35183333,-150.5055167,GOA
2001,2,1200,,1392.6,139.26,130,28.92048878,1,"ABL Surveys (M. Sigler, L. Hulbert)",Longline,60.18683333,-146.815,GOA
2001,2,1220,,1415.68,141.568,140,30.37989936,1,"ABL Surveys (M. Sigler, L. Hulbert)",Longline,60.17883333,-146.83685,GOA
2001,2,1230,,1427.22,142.722,140,31.12764882,1,"ABL Surveys (M. Sigler, L. Hulbert)",Longline,60.17383333,-146.8503,GOA
2001,2,1240,,1438.76,143.876,140,31.88755819,1,"ABL Surveys (M. Sigler, L. Hulbert)",Longline,60.18366667,-146.8187833,GOA
2001,2,1260,,1461.84,146.184,140,33.44424793,1,"ABL Surveys (M. Sigler, L. Hulbert)",Longline,60.18683333,-146.815,GOA
2001,1,1280,,1484.92,148.492,140,35.05075119,1,"ABL Surveys (M. Sigler, L. Hulbert)",Longline,60.18366667,-146.8187833,GOA
2001,2,1290,,1496.46,149.646,140,35.87292743,1,"ABL Surveys (M. Sigler, L. Hulbert)",Longline,60.17383333,-146.8503,GOA
2001,1,1290,,1496.46,149.646,140,35.87292743,1,"ABL Surveys (M. Sigler, L. Hulbert)",Longline,60.1755,-146.8445167,GOA
2001,1,1290,,1496.46,149.646,140,35.87292743,1,"ABL Surveys (M. Sigler, L. Hulbert)",Longline,60.1755,-146.8445167,GOA
2001,1,1290,,1496.46,149.646,140,35.87292743,1,"ABL Surveys (M. Sigler, L. Hulbert)",Longline,58.87666667,-152.0637,GOA
2001,2,1310,,1519.54,151.954,150,37.55561821,1,"ABL Surveys (M. Sigler, L. Hulbert)",Longline,60.17883333,-146.83685,GOA
2001,1,1320,,1531.08,153.108,150,38.41632835,1,"ABL Surveys (M. Sigler, L. Hulbert)",Longline,60.1755,-146.8445167,GOA
2001,2,1330,,1542.62,154.262,150,39.29007873,1,"ABL Surveys (M. Sigler, L. Hulbert)",Longline,60.18683333,-146.815,GOA
2001,2,1330,,1542.62,154.262,150,39.29007873,1,"ABL Surveys (M. Sigler, L. Hulbert)",Longline,60.18366667,-146.8187833,GOA
2001,2,1370,,1588.78,158.878,150,42.91743855,1,"ABL Surveys (M. Sigler, L. Hulbert)",Longline,60.17883333,-146.83685,GOA
2001,2,1370,,1588.78,158.878,150,42.91743855,1,"ABL Surveys (M. Sigler, L. Hulbert)",Longline,60.18366667,-146.8187833,GOA
2001,2,1380,,1600.32,160.032,160,43.85785701,1,"ABL Surveys (M. Sigler, L. Hulbert)",Longline,59.35183333,-150.5055167,GOA
2001,2,1380,,1600.32,160.032,160,43.85785701,1,"ABL Surveys (M. Sigler, L. Hulbert)",Longline,58.076,-151.8571333,GOA
2001,2,1390,,1611.86,161.186,160,44.81190244,1,"ABL Surveys (M. Sigler, L. Hulbert)",Longline,60.18683333,-146.815,GOA
2001,2,1390,,1611.86,161.186,160,44.81190244,1,"ABL Surveys (M. Sigler, L. Hulbert)",Longline,59.35183333,-150.5055167,GOA
2001,1,1400,,1623.4,162.34,160,45.77967261,1,"ABL Surveys (M. Sigler, L. Hulbert)",Longline,60.18683333,-146.815,GOA
2001,2,1410,,1634.94,163.494,160,46.7612653,1,"ABL Surveys (M. Sigler, L. Hulbert)",Longline,60.17883333,-146.83685,GOA
2001,2,1410,,1634.94,163.494,160,46.7612653,1,"ABL Surveys (M. Sigler, L. Hulbert)",Longline,60.17383333,-146.8503,GOA
2001,1,1410,,1634.94,163.494,160,46.7612653,1,"ABL Surveys (M. Sigler, L. Hulbert)",Longline,60.1755,-146.8445167,GOA
2001,2,1420,,1646.48,164.648,160,47.75677828,1,"ABL Surveys (M. Sigler, L. Hulbert)",Longline,60.17383333,-146.8503,GOA
2001,2,1430,,1658.02,165.802,160,48.7663093,1,"ABL Surveys (M. Sigler, L. Hulbert)",Longline,60.18683333,-146.815,GOA
2001,2,1440,,1669.56,166.956,160,49.78995613,1,"ABL Surveys (M. Sigler, L. Hulbert)",Longline,58.076,-151.8571333,GOA
2001,2,1450,,1681.1,168.11,160,50.82781654,1,"ABL Surveys (M. Sigler, L. Hulbert)",Longline,60.18683333,-146.815,GOA
2001,1,1460,,1692.64,169.264,160,51.87998826,1,"ABL Surveys (M. Sigler, L. Hulbert)",Longline,60.18366667,-146.8187833,GOA
2001,2,1460,,1692.64,169.264,160,51.87998826,1,"ABL Surveys (M. Sigler, L. Hulbert)",Longline,59.35183333,-150.5055167,GOA
2001,1,1480,,1715.72,171.572,170,54.0276567,1,"ABL Surveys (M. Sigler, L. Hulbert)",Longline,60.17383333,-146.8503,GOA
2001,1,1480,,1715.72,171.572,170,54.0276567,1,"ABL Surveys (M. Sigler, L. Hulbert)",Longline,60.1755,-146.8445167,GOA
2001,1,1480,,1715.72,171.572,170,54.0276567,1,"ABL Surveys (M. Sigler, L. Hulbert)",Longline,59.35183333,-150.5055167,GOA
2001,2,1480,,1715.72,171.572,170,54.0276567,1,"ABL Surveys (M. Sigler, L. Hulbert)",Longline,59.29833333,-150.5276,GOA
2001,1,1490,,1727.26,172.726,170,55.1233489,1,"ABL Surveys (M. Sigler, L. Hulbert)",Longline,60.17883333,-146.83685,GOA
2001,2,1500,,1738.8,173.88,170,56.23374341,1,"ABL Surveys (M. Sigler, L. Hulbert)",Longline,60.17383333,-146.8503,GOA
2001,1,1500,,1738.8,173.88,170,56.23374341,1,"ABL Surveys (M. Sigler, L. Hulbert)",Longline,60.1755,-146.8445167,GOA
2001,2,1500,,1738.8,173.88,170,56.23374341,1,"ABL Surveys (M. Sigler, L. Hulbert)",Longline,59.3165,-150.4891333,GOA
2001,3,1500,,1738.8,173.88,170,56.23374341,1,"ABL Surveys (M. Sigler, L. Hulbert)",Longline,60.20384,-146.86969,GOA
