species,year,FMP_sub_area,RPN_strata,n_stations,n_pos_catch,strata_rpn,boot_strata_rpn,boot_bias,boot_sd,boot_lci,boot_uci,fmp_rpn,fmp_lci,fmp_uci
Sleeper shark,2005,WGOA,WG0,60,18,293.4703669107593,293.52129792823234,0.05093101747303308,105.94072339288911,148.57781596847997,645.1240840392869,423.91919497723944,178.3302048430241,1048.3085491938812
Sleeper shark,2005,WGOA,WG100,49,12,55.40916403875541,55.286391471205576,-0.12277256754983057,17.23641501605474,29.752388874544124,100.20031480632244,423.91919497723944,178.3302048430241,1048.3085491938812
Sleeper shark,2005,WGOA,WG200,6,1,74.13237006323646,75.11150557780154,0.9791355145650726,68.04882249006782,0,302.9841503482718,423.91919497723944,178.3302048430241,1048.3085491938812
Sleeper shark,2005,WGOA,WG300500,4,0,0,0,0,0,0,0,423.91919497723944,178.3302048430241,1048.3085491938812
Sleeper shark,2005,WY,WY0,19,2,12.598109640831758,12.685695675863185,0.08758603503142659,8.590614931000893,0,37.872747570566695,64.92434427501482,5.199620364103506,207.190951959639
Sleeper shark,2005,WY,WY100,41,3,41.315410811751946,42.16101825800776,0.8456074462558121,26.59582968092395,5.199620364103506,142.380920208496,64.92434427501482,5.199620364103506,207.190951959639
Sleeper shark,2005,WY,WY200,11,1,3.387138263451276,3.37505586230194,-0.012082401149335897,3.2286212959299485,0,13.736279155450653,64.92434427501482,5.199620364103506,207.190951959639
Sleeper shark,2005,WY,WY300500,3,1,6.416485739662489,6.7025744788419415,0.2860887391794522,5.320824150647992,0,13.201005025125628,64.92434427501482,5.199620364103506,207.190951959639
Sleeper shark,2006,AI,AI0,22,0,0,0,0,0,0,0,0,0,0
Sleeper shark,2006,AI,AI100,46,0,0,0,0,0,0,0,0,0,0
