species,year,FMP_sub_area,RPN_strata,n_stations,n_pos_catch,strata_rpn,boot_strata_rpn,boot_bias,boot_sd,boot_lci,boot_uci,fmp_rpn,fmp_lci,fmp_uci
Common sharks,2001,EY/SE,EY/SE200,26,25,425.38017094139957,425.65262423939157,0.27245329799200135,59.64666491377961,316.79450124529365,548.4849634254514,4953.064538035316,3340.716999702987,6629.321218891608
Common sharks,2001,EY/SE,EY/SE300500,7,3,43.34355117075809,43.7440897044469,0.40053853368880965,23.12305023265481,5.4287605839924735,102.09073151645855,4953.064538035316,3340.716999702987,6629.321218891608
Common sharks,2001,WGOA,WG0,62,31,547.007490590944,544.5303985943086,-2.4770919966354086,147.30163479536495,319.7041504359589,929.8736262966562,747.9054860691889,434.26662685731014,1321.8907271446549
Common sharks,2001,WGOA,WG100,47,26,172.08030524576697,171.07219527199334,-1.008109973773628,35.40850846615432,114.56247642135125,261.40856729735856,747.9054860691889,434.26662685731014,1321.8907271446549
Common sharks,2001,WGOA,WG200,7,1,32.46623098830092,32.30289220288695,-0.16333878541396984,30.1528536458114,0,130.60853355064015,747.9054860691889,434.26662685731014,1321.8907271446549
Common sharks,2001,WGOA,WG300500,3,0,0,0,0,0,0,0,747.9054860691889,434.26662685731014,1321.8907271446549
Common sharks,2001,WY,WY0,19,20,6233.889877217251,6243.318211266235,9.428334048984652,409.22387587857577,5326.523288130557,6994.928572143811,12209.191314343121,9724.788485358476,14565.901114732324
Common sharks,2001,WY,WY100,40,37,5474.396647949085,5482.044053515553,7.647405566468478,658.0146299912079,4178.425477656221,6766.223700511339,12209.191314343121,9724.788485358476,14565.901114732324
Common sharks,2001,WY,WY200,11,8,480.21388584387006,483.8290495613334,3.6151637174633606,145.2413226022242,219.83971957169737,804.7488420771741,12209.191314343121,9724.788485358476,14565.901114732324
Common sharks,2001,WY,WY300500,3,0,0,0,0,0,0,0,12209.191314343121,9724.788485358476,14565.901114732324
Common sharks,2002,AI,AI0,25,1,7.251829695126058,7.132206637214818,-0.11962305791124006,7.1149152092017,0,50.35639182948337,15.757221832135471,0,76.65674625406743
Common sharks,2002,AI,AI100,42,2,8.588989966847185,8.625015194920653,0.036025228073468085,5.899689048095272,0,26.300354424584057,15.757221832135471,0,76.65674625406743
Common sharks,2002,AI,AI200,16,0,0,0,0,0,0,0,15.757221832135471,0,76.65674625406743
Common sharks,2002,AI,AI300500,13,0,0,0,0,0,0,0,15.757221832135471,0,76.65674625406743
Common sharks,2002,BS,BS0,3,1,1113.49,1133.5328200000001,20.04282000000012,923.2354091828514,0,2226.98,2125.2822946636456,513.4853663276659,3887.2548507452498
Common sharks,2002,BS,BS100,59,14,949.6488745453972,949.1497115970279,-0.4991629483693032,253.6421760666567,502.2735760110044,1544.7759977840572,2125.2822946636456,513.4853663276659,3887.2548507452498
Common sharks,2002,BS,BS200400,31,6,29.82452427401913,29.311162458727768,-0.5133618152913613,11.72178224753478,11.211790316661508,63.34603630679303,2125.2822946636456,513.4853663276659,3887.2548507452498
Common sharks,2002,BS,BS400600,7,1,12.947369959942693,13.288600607889999,0.34123064794730595,12.2244414098534,0,52.152816654399636,2125.2822946636456,513.4853663276659,3887.2548507452498
Common sharks,2002,CGOA,CG0,116,68,2303.251983207399,2278.107334365749,-25.144648841649996,484.3296666885507,1588.7238283192517,3778.541724109117,5176.410175549618,3764.3766721843194,7737.064535007184
Common sharks,2002,CGOA,CG100,184,126,2100.553864932986,2091.999980787179,-8.553884145806933,304.68812408521933,1581.417062109266,2840.0861408530554,5176.410175549618,3764.3766721843194,7737.064535007184
Common sharks,2002,CGOA,CG200,67,40,806.0128256789332,806.3028603966893,0.2900347177561571,131.19337895635488,594.2357817558018,1118.4366700450114,5176.410175549618,3764.3766721843194,7737.064535007184
Common sharks,2002,CGOA,CG300500,8,0,0,0,0,0,0,0,5176.410175549618,3764.3766721843194,7737.064535007184
Common sharks,2002,EY/SE,EY/SE0,17,13,1637.92545937511,1660.1377175482114,22.212258173101418,433.9626920141829,814.7307312350024,2542.9134138120444,3639.5778236192245,2204.7566152722466,5370.103938880452
