species,year,FMP_sub_area,RPN_strata,n_stations,n_pos_catch,strata_rpn,boot_strata_rpn,boot_bias,boot_sd,boot_lci,boot_uci,fmp_rpn,fmp_lci,fmp_uci
Spiny dogfish,2006,WGOA,WG100,48,3,10.28816346272702,10.459897020226125,0.17173355749910435,6.253209844310744,2.5315558883808165,29.439930979095433,54.40602716798393,22.862929963149888,120.82471765072422
Spiny dogfish,2006,WGOA,WG200,7,1,3.376421986116328,3.4321418260588943,0.05571983994256646,3.203899735891917,0,14.374431232057404,54.40602716798393,22.862929963149888,120.82471765072422
Spiny dogfish,2006,WGOA,WG300500,4,0,0,0,0,0,0,0,54.40602716798393,22.862929963149888,120.82471765072422
Spiny dogfish,2006,WY,WY0,19,19,4862.311067808442,4876.5765498215005,14.265482013058318,527.3841945622629,3738.2697750725233,5841.323154696603,12826.37263847199,9518.304764460741,16072.078823744701
Spiny dogfish,2006,WY,WY100,39,33,6897.018405899838,6909.801838815995,12.783432916156926,839.3822086586891,5277.349215934581,8526.732300033595,12826.37263847199,9518.304764460741,16072.078823744701
Spiny dogfish,2006,WY,WY200,12,10,1018.2291994885644,1024.7770986318385,6.547899143274094,295.91626031772495,502.68577345363775,1674.087468534944,12826.37263847199,9518.304764460741,16072.078823744701
Spiny dogfish,2006,WY,WY300500,3,1,14.92507634400966,15.217151202656453,0.2920748586467923,12.222441833210995,0,29.935900479559383,12826.37263847199,9518.304764460741,16072.078823744701
Spiny dogfish,2007,AI,AI0,19,3,37.54339231765306,37.817606269981965,0.2742139523289069,20.805711461024902,9.340900850757453,94.06970646664315,56.835503068529164,13.249956237371297,165.1064299582211
Spiny dogfish,2007,AI,AI100,47,3,11.799558178731935,11.869316492683655,0.06975831395171994,6.742184223613286,3.9090553866138436,35.14576449643906,56.835503068529164,13.249956237371297,165.1064299582211
Spiny dogfish,2007,AI,AI200,12,1,7.01219925736279,7.148580305863547,0.13638104850075727,6.8754816611917144,0,35.89095899513889,56.835503068529164,13.249956237371297,165.1064299582211
Spiny dogfish,2007,AI,AI300500,14,0,0,0,0,0,0,0,56.835503068529164,13.249956237371297,165.1064299582211
Spiny dogfish,2007,BS,BS0,30,0,0,0,0,0,0,0,0,0,0
Spiny dogfish,2007,BS,BS100,63,0,0,0,0,0,0,0,0,0,0
Spiny dogfish,2007,BS,BS200400,31,0,0,0,0,0,0,0,0,0,0
Spiny dogfish,2007,BS,BS400600,9,0,0,0,0,0,0,0,0,0,0
Spiny dogfish,2007,CGOA,CG0,118,50,1855.8422844642569,1856.4058690582754,0.5635845940184936,376.98287880755413,1197.7557052469106,2740.570923597223,8036.822841975914,5959.4446071015645,10866.394331676502
Spiny dogfish,2007,CGOA,CG100,185,84,5529.483297294976,5528.42477175077,-1.0585255442065318,641.659500479401,4401.473172105491,6904.389268328401,8036.822841975914,5959.4446071015645,10866.394331676502
Spiny dogfish,2007,CGOA,CG200,77,22,652.8847202282449,651.9922011668691,-0.892519061375765,204.08482572488805,360.21572974916245,1221.434139750877,8036.822841975914,5959.4446071015645,10866.394331676502
Spiny dogfish,2007,CGOA,CG300500,10,0,0,0,0,0,0,0,8036.822841975914,5959.4446071015645,10866.394331676502
Spiny dogfish,2007,EY/SE,EY/SE0,18,16,1709.2521960279084,1708.270004925554,-0.9821911023543635,451.9979546799841,915.8959791690841,2666.3592360458892,5164.606590133272,3713.8019043875033,7081.539298494595
Spiny dogfish,2007,EY/SE,EY/SE100,69,69,2975.7652419508363,2982.5586345630404,6.793392612204116,279.6372434747217,2478.0027938091025,3578.3295609787233,5164.606590133272,3713.8019043875033,7081.539298494595
Spiny dogfish,2007,EY/SE,EY/SE200,22,21,426.09993657618156,423.823036501772,-2.276900074409582,93.88029797564397,294.21739128500155,747.5275367725486,5164.606590133272,3713.8019043875033,7081.539298494595
Spiny dogfish,2007,EY/SE,EY/SE300500,9,8,49.4741921005386,49.95491414290614,0.4807220423675389,15.430298855450543,25.685740124315238,89.32296469743393,5164.606590133272,3713.8019043875033,7081.539298494595
Spiny dogfish,2007,WGOA,WG0,64,3,19.632111668671943,19.70062019112304,0.06850852245109706,10.909222298291763,6.495186573418883,46.16182326113741,32.74246730094328,6.495186573418883,106.8272699376715
Spiny dogfish,2007,WGOA,WG100,50,1,3.0430813191899544,3.055329798123789,0.012248478933834406,3.0515607119995907,0,18.276874411647338,32.74246730094328,6.495186573418883,106.8272699376715
Spiny dogfish,2007,WGOA,WG200,6,1,5.056671542036176,5.101144365453956,0.04447282341778003,4.641888432987547,0,22.019187358916476,32.74246730094328,6.495186573418883,106.8272699376715
Spiny dogfish,2007,WGOA,WG300500,5,1,5.05138075017722,4.885372946242495,-0.16600780393472458,4.562659155259939,0,20.369384905970275,32.74246730094328,6.495186573418883,106.8272699376715
Spiny dogfish,2007,WY,WY0,20,20,5829.0941528833155,5833.143142580853,4.048989697537763,404.83626857519965,4987.357607826073,6550.541505049512,12806.262735862192,10543.507563327017,15056.504466707342
Spiny dogfish,2007,WY,WY100,39,39,6342.041642053214,6327.249703583816,-14.791938469397792,540.9047548340425,5239.53280792911,7375.249717927367,12806.262735862192,10543.507563327017,15056.504466707342
Spiny dogfish,2007,WY,WY200,11,10,635.8217139276202,628.479044263432,-7.342669664188179,192.49504556629103,316.61714757183444,1104.267530602972,12806.262735862192,10543.507563327017,15056.504466707342
Spiny dogfish,2007,WY,WY300500,3,2,17.60119187906131,17.39084543409065,-0.21034644497066068,7.307527965483534,0,26.445713127491388,12806.262735862192,10543.507563327017,15056.504466707342
Spiny dogfish,2008,AI,AI0,24,4,66.39607089114983,65.82086564368436,-0.5752052474654761,36.7442807027966,21.938110352934093,192.0516058293663,113.97869909389345,43.27707598379801,281.8365838761453
Spiny dogfish,2008,AI,AI100,43,8,47.12852892030557,48.1578334502091,1.029304529903527,16.58017402577378,21.338965630863914,89.78497804677902,113.97869909389345,43.27707598379801,281.8365838761453
Spiny dogfish,2008,AI,AI200,15,0,0,0,0,0,0,0,113.97869909389345,43.27707598379801,281.8365838761453
Spiny dogfish,2008,AI,AI300500,13,0,0,0,0,0,0,0,113.97869909389345,43.27707598379801,281.8365838761453
Spiny dogfish,2008,BS,BS0,29,1,114.98967479557712,112.4298944121697,-2.559780383407414,111.92417965159986,0,597.4874453485965,112.4298944121697,0,597.4874453485965
Spiny dogfish,2008,BS,BS100,61,0,0,0,0,0,0,0,112.4298944121697,0,597.4874453485965
Spiny dogfish,2008,BS,BS200400,32,0,0,0,0,0,0,0,112.4298944121697,0,597.4874453485965
Spiny dogfish,2008,BS,BS400600,8,0,0,0,0,0,0,0,112.4298944121697,0,597.4874453485965
Spiny dogfish,2008,CGOA,CG0,119,62,2049.423153278445,2060.0732184022177,10.650065123772492,332.31416032160325,1513.5510173719408,2848.78743388128,4958.006578945795,3716.390260659513,6842.7983878522355
Spiny dogfish,2008,CGOA,CG100,180,80,2591.6973340652257,2594.836433142904,3.139099077678111,364.35394266427477,2025.6772976742768,3470.5637327496784,4958.006578945795,3716.390260659513,6842.7983878522355
Spiny dogfish,2008,CGOA,CG200,80,23,301.90959170216234,303.0969274006732,1.1873356985108785,83.63401058657422,177.16194561329542,523.4472212212769,4958.006578945795,3716.390260659513,6842.7983878522355
Spiny dogfish,2008,CGOA,CG300500,9,0,0,0,0,0,0,0,4958.006578945795,3716.390260659513,6842.7983878522355
Spiny dogfish,2008,EY/SE,EY/SE0,18,17,1778.5968140004488,1766.160080578514,-12.436733421934832,388.77062924464747,1046.427424465927,2563.896421740729,4854.45388737369,3438.645289965146,6373.967189476579
Spiny dogfish,2008,EY/SE,EY/SE100,68,66,2390.186631318698,2407.5352505592355,17.348619240537573,266.4299362720925,1889.2820665304594,2912.268747599819,4854.45388737369,3438.645289965146,6373.967189476579
Spiny dogfish,2008,EY/SE,EY/SE200,23,23,647.9090989165859,646.5807025421084,-1.3283963744775065,89.15863274464384,486.1225432261391,842.0106737021263,4854.45388737369,3438.645289965146,6373.967189476579
Spiny dogfish,2008,EY/SE,EY/SE300500,10,9,34.1709083385061,34.17785369383193,0.006945355325825631,9.764937518887924,16.813255742620303,55.79134643390498,4854.45388737369,3438.645289965146,6373.967189476579
Spiny dogfish,2008,WGOA,WG0,62,9,73.46914475650163,73.64543047526305,0.17628571876142018,25.828876664330643,33.89577710694418,153.70244718931258,102.01578896846375,42.45925779878024,220.14314056901
Spiny dogfish,2008,WGOA,WG100,52,6,20.076971043285063,20.223095421489802,0.146124378204739,8.51826921799896,8.563480691836064,45.89703615019383,102.01578896846375,42.45925779878024,220.14314056901
Spiny dogfish,2008,WGOA,WG200,7,2,8.143379437934982,8.14726307171089,0.0038836337759082795,4.975839170469714,0,20.5436572295036,102.01578896846375,42.45925779878024,220.14314056901
Spiny dogfish,2008,WGOA,WG300500,5,0,0,0,0,0,0,0,102.01578896846375,42.45925779878024,220.14314056901
Spiny dogfish,2008,WY,WY0,19,19,2989.6187856337383,2995.787736179778,6.168950546039923,472.5631216051781,2207.735874716668,4108.593869377551,7256.634481917423,5303.02075227808,10119.009876146056
Spiny dogfish,2008,WY,WY100,38,33,3744.9943483627776,3752.6663647198084,7.6720163570307705,431.3592206461383,2903.1173879794574,4595.527244239263,7256.634481917423,5303.02075227808,10119.009876146056
Spiny dogfish,2008,WY,WY200,12,8,486.75211578664783,481.5210121035919,-5.231103683055949,230.4550092158093,192.16748958195447,1370.9589966429542,7256.634481917423,5303.02075227808,10119.009876146056
Spiny dogfish,2008,WY,WY300500,3,2,26.71253770802969,26.659368914244144,-0.053168793785545176,12.389711241323102,0,43.929765886287626,7256.634481917423,5303.02075227808,10119.009876146056
Spiny dogfish,2009,AI,AI0,25,0,0,0,0,0,0,0,3.086637153318365,0,15.895049917793326
Spiny dogfish,2009,AI,AI100,43,1,3.1091790305426046,3.086637153318365,-0.022541877224239393,3.1541645482833887,0,15.895049917793326,3.086637153318365,0,15.895049917793326
Spiny dogfish,2009,AI,AI200,13,0,0,0,0,0,0,0,3.086637153318365,0,15.895049917793326
Spiny dogfish,2009,AI,AI300500,14,0,0,0,0,0,0,0,3.086637153318365,0,15.895049917793326
Spiny dogfish,2009,BS,BS0,29,0,0,0,0,0,0,0,34.138328891158366,0,208.38990007173678
Spiny dogfish,2009,BS,BS100,61,1,34.57712470032338,34.138328891158366,-0.4387958091650148,34.02692252340109,0,208.38990007173678,34.138328891158366,0,208.38990007173678
Spiny dogfish,2009,BS,BS200400,32,0,0,0,0,0,0,0,34.138328891158366,0,208.38990007173678
Spiny dogfish,2009,BS,BS400600,7,0,0,0,0,0,0,0,34.138328891158366,0,208.38990007173678
Spiny dogfish,2009,CGOA,CG0,117,76,2751.2000074846856,2760.9367028492848,9.7366953645992,452.56235944353364,2009.17150979746,3845.6799422756367,5942.831792472769,4483.623017675865,8052.562527934008
Spiny dogfish,2009,CGOA,CG100,186,111,2908.0931552885277,2899.626553304712,-8.466601983815508,334.1683952012714,2304.570987347023,3680.664135252544,5942.831792472769,4483.623017675865,8052.562527934008
Spiny dogfish,2009,CGOA,CG200,77,28,277.9739383571135,278.5638379694857,0.5898996123721645,76.52353406389209,169.88052053138256,507.5897686278007,5942.831792472769,4483.623017675865,8052.562527934008
Spiny dogfish,2009,CGOA,CG300500,9,1,3.689251113503264,3.704698349286648,0.015447235783383917,3.4095572194362522,0,18.628681778026703,5942.831792472769,4483.623017675865,8052.562527934008
Spiny dogfish,2009,EY/SE,EY/SE0,14,9,1271.6270390631803,1277.8582310752697,6.231192012089423,417.1940731951948,600.8395556216504,2271.3977714624293,3916.288303406798,2567.9419149057844,5948.193304923301
Spiny dogfish,2009,EY/SE,EY/SE100,69,67,1997.7459598533458,2006.4004380107203,8.65447815737457,270.5098754779448,1543.6695578014715,2653.1755046265216,3916.288303406798,2567.9419149057844,5948.193304923301
Spiny dogfish,2009,EY/SE,EY/SE200,22,22,539.7128013790369,539.1817930935523,-0.5310082854846314,88.07861237038357,389.54902162419353,737.9142291914474,3916.288303406798,2567.9419149057844,5948.193304923301
Spiny dogfish,2009,EY/SE,EY/SE300500,10,7,93.49639525854931,92.84784122725563,-0.6485540312936848,49.08433232080971,33.883779858468905,285.7057996429031,3916.288303406798,2567.9419149057844,5948.193304923301
Spiny dogfish,2009,WGOA,WG0,60,5,24.706688199690998,25.03369843784779,0.32701023815679164,10.83517060345545,9.813860496565292,49.584979449555725,41.746633132180655,13.799201834437627,98.29901071473368
Spiny dogfish,2009,WGOA,WG100,53,5,10.098490828909624,10.09631797514675,-0.0021728537628735722,4.320282590094407,3.9853413378723346,21.915954342101035,41.746633132180655,13.799201834437627,98.29901071473368
Spiny dogfish,2009,WGOA,WG200,6,1,6.7155817399790365,6.616616719186118,-0.09896502079291825,6.054974264900826,0,26.798076923076923,41.746633132180655,13.799201834437627,98.29901071473368
Spiny dogfish,2009,WGOA,WG300500,5,0,0,0,0,0,0,0,41.746633132180655,13.799201834437627,98.29901071473368
Spiny dogfish,2009,WY,WY0,19,19,1429.4204687452377,1439.7810122739777,10.360543528739981,355.54853702483507,826.6193769490691,2274.921770811709,4576.554199195744,3159.4894961331165,6802.569607839157
Spiny dogfish,2009,WY,WY100,40,38,2968.3072217065824,2949.9460060309275,-18.361215675654876,499.37874516577193,2218.2265796642855,4257.582607774147,4576.554199195744,3159.4894961331165,6802.569607839157
Spiny dogfish,2009,WY,WY200,12,11,180.57526248479877,180.96889829753476,0.3936358127359938,36.676342120049085,114.64353951976216,257.49585126287013,4576.554199195744,3159.4894961331165,6802.569607839157
Spiny dogfish,2009,WY,WY300500,3,1,6.305808929428709,5.8582825933040175,-0.4475263361246915,5.0010718745387415,0,12.569377990430622,4576.554199195744,3159.4894961331165,6802.569607839157
Spiny dogfish,2010,AI,AI0,25,3,13.342457223969296,13.238359847143657,-0.10409737682563858,7.131727233607849,4.419751944187943,31.219192027357664,22.399643888627118,4.419751944187943,66.39751759023659
Spiny dogfish,2010,AI,AI100,41,2,5.481694324264522,5.573986153636137,0.09229182937161529,3.7839279826785677,0,16.597594269036154,22.399643888627118,4.419751944187943,66.39751759023659
Spiny dogfish,2010,AI,AI200,14,1,3.7067741157835497,3.587297887847325,-0.1194762279362247,3.522916172107969,0,18.580731293842767,22.399643888627118,4.419751944187943,66.39751759023659
Spiny dogfish,2010,AI,AI300500,13,0,0,0,0,0,0,0,22.399643888627118,4.419751944187943,66.39751759023659
Spiny dogfish,2010,BS,BS0,30,2,138.73206763571642,143.7198676943692,4.987800058652795,98.53035560360097,0,421.4065626906348,145.9988361541619,0,432.5982434606045
Spiny dogfish,2010,BS,BS100,59,0,0,0,0,0,0,0,145.9988361541619,0,432.5982434606045
Spiny dogfish,2010,BS,BS200400,33,1,2.231946109552878,2.278968459792669,0.047022350239791066,2.2728863328935445,0,11.191680769969715,145.9988361541619,0,432.5982434606045
Spiny dogfish,2010,BS,BS400600,8,0,0,0,0,0,0,0,145.9988361541619,0,432.5982434606045
Spiny dogfish,2010,CGOA,CG0,121,62,3367.7440723407626,3333.1244729899995,-34.61959935076311,687.9518961836302,2233.9862025227217,5115.931529004239,7923.255284789123,5827.620015230092,10881.688601885033
Spiny dogfish,2010,CGOA,CG100,185,117,3936.6897835181653,3942.145958809328,5.456175291162708,413.1123697258692,3168.8361124719886,4791.550236496212,7923.255284789123,5827.620015230092,10881.688601885033
Spiny dogfish,2010,CGOA,CG200,78,40,646.3047266378892,647.9848529897951,1.6801263519058693,135.05856630007128,424.79770023538185,974.2068363845816,7923.255284789123,5827.620015230092,10881.688601885033
Spiny dogfish,2010,CGOA,CG300500,7,0,0,0,0,0,0,0,7923.255284789123,5827.620015230092,10881.688601885033
Spiny dogfish,2010,EY/SE,EY/SE0,17,14,1724.5972517264872,1710.0208106870157,-14.576441039471547,429.3209055364298,957.6676256895961,2659.6630747027193,4722.016541661715,3219.553542605206,6580.575637080042
Spiny dogfish,2010,EY/SE,EY/SE100,73,68,2273.288348837528,2268.60846609172,-4.679882745807845,287.5778055410558,1770.1128901220554,2907.7083183871787,4722.016541661715,3219.553542605206,6580.575637080042
Spiny dogfish,2010,EY/SE,EY/SE200,21,20,713.2502315370806,714.7640508920621,1.5138193549814787,122.76868169181654,481.09328597060113,955.9086274503807,4722.016541661715,3219.553542605206,6580.575637080042
Spiny dogfish,2010,EY/SE,EY/SE300500,11,5,28.53049408538453,28.6232139909174,0.09271990553287068,11.448311774704969,10.67974082295354,57.29561653976288,4722.016541661715,3219.553542605206,6580.575637080042
Spiny dogfish,2010,WGOA,WG0,59,10,44.18699451894653,44.74933111203766,0.5623365930911319,12.904165510788724,22.15083200816926,74.96263644469288,68.72871936934513,34.47568028454242,119.96767018433465
Spiny dogfish,2010,WGOA,WG100,53,11,24.542584641931853,23.979388257307466,-0.563196384624387,7.440217850438601,12.324848276373158,45.00503373964177,68.72871936934513,34.47568028454242,119.96767018433465
Spiny dogfish,2010,WGOA,WG200,7,0,0,0,0,0,0,0,68.72871936934513,34.47568028454242,119.96767018433465
Spiny dogfish,2010,WGOA,WG300500,5,0,0,0,0,0,0,0,68.72871936934513,34.47568028454242,119.96767018433465
Spiny dogfish,2010,WY,WY0,19,19,4948.940057246458,4941.947102923205,-6.992954323252889,596.613595380665,3732.1904461629765,6110.337983097435,9403.636943299407,6744.20821379537,12028.499668127264
Spiny dogfish,2010,WY,WY100,37,34,4025.2147488750347,4040.4381445436334,15.223395668598641,624.2885321643452,2796.3001138406285,5229.1383006372025,9403.636943299407,6744.20821379537,12028.499668127264
Spiny dogfish,2010,WY,WY200,12,11,402.96974612988055,404.49727028587773,1.5275241559971846,106.25281562870094,215.71765379176543,638.8259321633266,9403.636943299407,6744.20821379537,12028.499668127264
Spiny dogfish,2010,WY,WY300500,3,1,16.611997748131078,16.754425546690236,0.142427798559158,13.938506260611819,0,50.19745222929936,9403.636943299407,6744.20821379537,12028.499668127264
Spiny dogfish,2011,AI,AI0,27,2,11.000791205148332,11.302375739887662,0.3015845347393302,7.7681987105720065,0,33.17646013659928,18.954890749475506,0,59.26285104206751
Spiny dogfish,2011,AI,AI100,39,2,7.763840308988515,7.6525150095878445,-0.11132529940067037,5.184244533567229,0,26.086390905468225,18.954890749475506,0,59.26285104206751
Spiny dogfish,2011,AI,AI200,14,0,0,0,0,0,0,0,18.954890749475506,0,59.26285104206751
Spiny dogfish,2011,AI,AI300500,13,0,0,0,0,0,0,0,18.954890749475506,0,59.26285104206751
Spiny dogfish,2011,BS,BS0,31,1,90.34112666806895,92.48944284449651,2.1483161764275565,90.79055176638967,0,452.82313774314343,92.48944284449651,0,452.82313774314343
Spiny dogfish,2011,BS,BS100,58,0,0,0,0,0,0,0,92.48944284449651,0,452.82313774314343
Spiny dogfish,2011,BS,BS200400,34,0,0,0,0,0,0,0,92.48944284449651,0,452.82313774314343
Spiny dogfish,2011,BS,BS400600,6,0,0,0,0,0,0,0,92.48944284449651,0,452.82313774314343
Spiny dogfish,2011,CGOA,CG0,115,42,1099.800848419645,1091.1699384619506,-8.630909957694485,251.39944028370425,706.1900035034763,1785.3109630196423,3962.7924497037443,2785.4654363229092,5722.0921263364835
Spiny dogfish,2011,CGOA,CG100,185,101,2488.4628641420422,2494.0927250506006,5.629860908558385,340.35842340056325,1904.3929352745045,3256.6648744546046,3962.7924497037443,2785.4654363229092,5722.0921263364835
Spiny dogfish,2011,CGOA,CG200,78,21,365.711932141729,373.2602077994812,7.5482756577521855,118.93619759562162,174.88249754492838,660.0260222597362,3962.7924497037443,2785.4654363229092,5722.0921263364835
Spiny dogfish,2011,CGOA,CG300500,9,1,4.265264864660608,4.269578391711747,0.0043135270511385215,4.051178714944289,0,20.090266602500567,3962.7924497037443,2785.4654363229092,5722.0921263364835
Spiny dogfish,2011,EY/SE,EY/SE0,17,10,620.6593128283258,610.6885506939125,-9.970762134413349,264.54592855956383,224.37368027480767,1298.2357750769436,2460.4398970411476,1584.1288133399783,3850.826379895582
Spiny dogfish,2011,EY/SE,EY/SE100,71,63,1450.5003327469406,1453.89188500805,3.391552261109382,170.17766249417144,1147.1844268285581,1829.3570417460749,2460.4398970411476,1584.1288133399783,3850.826379895582
Spiny dogfish,2011,EY/SE,EY/SE200,20,18,346.1058458864137,346.7490654299841,0.6432195435704102,88.18829045454778,208.3584061234564,574.278018260587,2460.4398970411476,1584.1288133399783,3850.826379895582
Spiny dogfish,2011,EY/SE,EY/SE300500,11,4,48.98044999905781,49.110395909200875,0.12994591014306422,30.579831788738293,4.2123001131560605,148.95554481197652,2460.4398970411476,1584.1288133399783,3850.826379895582
Spiny dogfish,2011,WGOA,WG0,62,6,33.10637215594084,33.45292643682609,0.3465542808852504,13.050739220080162,11.195677933717102,66.22987473734194,42.95356138806337,13.573158694968697,87.66535340442002
Spiny dogfish,2011,WGOA,WG100,52,4,9.491782659599126,9.50063495123728,0.008852291638154597,4.535656041643182,2.3774807612515954,21.435478667078073,42.95356138806337,13.573158694968697,87.66535340442002
Spiny dogfish,2011,WGOA,WG200,6,0,0,0,0,0,0,0,42.95356138806337,13.573158694968697,87.66535340442002
Spiny dogfish,2011,WGOA,WG300500,5,0,0,0,0,0,0,0,42.95356138806337,13.573158694968697,87.66535340442002
Spiny dogfish,2011,WY,WY0,19,19,3023.04196680791,3029.2259719743206,6.1840051664107705,583.2727009718815,2073.699581805642,4345.242548647171,6726.327753903463,4739.249774760947,9352.29995634915
Spiny dogfish,2011,WY,WY100,38,36,3183.7666601919004,3177.8298580087417,-5.936802183158761,420.34928678915037,2414.9747457076846,4072.925746350899,6726.327753903463,4739.249774760947,9352.29995634915
Spiny dogfish,2011,WY,WY200,12,10,457.3732432642286,461.108408349592,3.7351650853634055,137.53933390264302,250.57544724761965,815.6715970931468,6726.327753903463,4739.249774760947,9352.29995634915
Spiny dogfish,2011,WY,WY300500,3,1,59.39743372336216,58.16351557080899,-1.2339181525531728,47.219660436268626,0,118.46006425793361,6726.327753903463,4739.249774760947,9352.29995634915
Spiny dogfish,2012,AI,AI0,27,2,16.39120397267879,16.11736185085884,-0.2738421218199534,11.060109027498616,0,49.40391228459601,23.745266278640702,0,94.69859300242177
Spiny dogfish,2012,AI,AI100,41,0,0,0,0,0,0,0,23.745266278640702,0,94.69859300242177
Spiny dogfish,2012,AI,AI200,14,1,7.618701528516356,7.627904427781865,0.009202899265509323,7.372582302435263,0,45.29468071782577,23.745266278640702,0,94.69859300242177
Spiny dogfish,2012,AI,AI300500,13,0,0,0,0,0,0,0,23.745266278640702,0,94.69859300242177
Spiny dogfish,2012,BS,BS0,30,0,0,0,0,0,0,0,0,0,0
Spiny dogfish,2012,BS,BS100,58,0,0,0,0,0,0,0,0,0,0
Spiny dogfish,2012,BS,BS200400,36,0,0,0,0,0,0,0,0,0,0
Spiny dogfish,2012,BS,BS400600,9,0,0,0,0,0,0,0,0,0,0
Spiny dogfish,2012,CGOA,CG0,114,33,1232.57181912892,1230.6140461556602,-1.9577729732598073,313.15180476765386,763.4758945895371,2032.0744055530374,4311.476649286355,3032.972977774756,6302.240378520394
Spiny dogfish,2012,CGOA,CG100,186,82,2674.737374290789,2672.9781206763364,-1.7592536144525184,376.3100026537908,2056.844505799688,3561.3307156141514,4311.476649286355,3032.972977774756,6302.240378520394
Spiny dogfish,2012,CGOA,CG200,79,20,408.3624127062617,407.8844824543583,-0.47793025190338767,122.66077447406731,212.65257738553137,708.8352573532053,4311.476649286355,3032.972977774756,6302.240378520394
Spiny dogfish,2012,CGOA,CG300500,11,0,0,0,0,0,0,0,4311.476649286355,3032.972977774756,6302.240378520394
Spiny dogfish,2012,EY/SE,EY/SE0,18,14,1355.3076469762873,1337.5511347231118,-17.756512253175515,390.05106563554517,729.8771324408957,2286.0972076767553,3853.3203519912827,2636.7396588434967,5643.639564593573
Spiny dogfish,2012,EY/SE,EY/SE100,66,59,1978.350006802797,1969.712566079714,-8.637440723083046,254.18620845308558,1548.347621202293,2565.832661144295,3853.3203519912827,2636.7396588434967,5643.639564593573
Spiny dogfish,2012,EY/SE,EY/SE200,24,21,449.68823049907144,453.03216585209964,3.3439353530282006,72.6368095784683,315.49330961221125,612.5199883679876,3853.3203519912827,2636.7396588434967,5643.639564593573
Spiny dogfish,2012,EY/SE,EY/SE300500,11,6,93.45034542482516,93.02448533635742,-0.4258600884677435,33.64838131490753,43.02159558809684,179.18970740453503,3853.3203519912827,2636.7396588434967,5643.639564593573
Spiny dogfish,2012,WGOA,WG0,65,7,63.825867721451345,64.66271902275393,0.8368513013025876,23.978016327719537,31.64919542895283,127.82497388563186,75.689168045248607,35.40714698944054,161.74743391529142
Spiny dogfish,2012,WGOA,WG100,49,3,11.302770965039526,11.026449022494681,-0.2763219425448451,6.365812842053816,3.757951560487709,33.92246002965957,75.689168045248607,35.40714698944054,161.74743391529142
Spiny dogfish,2012,WGOA,WG200,6,0,0,0,0,0,0,0,75.689168045248607,35.40714698944054,161.74743391529142
Spiny dogfish,2012,WGOA,WG300500,6,0,0,0,0,0,0,0,75.689168045248607,35.40714698944054,161.74743391529142
Spiny dogfish,2012,WY,WY0,19,19,4873.538658621428,4841.480548725838,-32.05810989558995,502.6370822726044,3865.1965214345696,5798.916417247633,10726.250820539077,8269.91678104959,13461.209858740192
Spiny dogfish,2012,WY,WY100,39,38,5100.924313348886,5105.084735746802,4.160422397915681,574.6064058834644,3984.0385577338498,6212.225239083522,10726.250820539077,8269.91678104959,13461.209858740192
Spiny dogfish,2012,WY,WY200,12,11,720.2200723727937,725.6899372240304,5.469864851236707,204.02297115403596,420.6817018811693,1285.880702409038,10726.250820539077,8269.91678104959,13461.209858740192
Spiny dogfish,2012,WY,WY300500,3,1,55.68948870791705,53.99559884240629,-1.6938898655107621,44.68882527967577,0,164.1875,10726.250820539077,8269.91678104959,13461.209858740192
Spiny dogfish,2013,AI,AI0,25,4,23.56826203586051,23.455116372626097,-0.11314566323441255,10.859240643165812,5.922408481447296,52.903559465134286,37.64594086970808,9.451272436819883,84.66567879076263
Spiny dogfish,2013,AI,AI100,43,4,14.065538749080607,14.19082449708198,0.1252857480013727,6.766028051576366,3.5288639553725867,31.76211932562834,37.64594086970808,9.451272436819883,84.66567879076263
Spiny dogfish,2013,AI,AI200,16,0,0,0,0,0,0,0,37.64594086970808,9.451272436819883,84.66567879076263
Spiny dogfish,2013,AI,AI300500,11,0,0,0,0,0,0,0,37.64594086970808,9.451272436819883,84.66567879076263
Spiny dogfish,2013,BS,BS0,30,1,94.64872946435756,93.8950938074174,-0.7536356569401619,92.35995189617698,0,565.2423413443959,93.8950938074174,0,565.2423413443959
Spiny dogfish,2013,BS,BS100,59,0,0,0,0,0,0,0,93.8950938074174,0,565.2423413443959
Spiny dogfish,2013,BS,BS200400,30,0,0,0,0,0,0,0,93.8950938074174,0,565.2423413443959
Spiny dogfish,2013,BS,BS400600,8,0,0,0,0,0,0,0,93.8950938074174,0,565.2423413443959
Spiny dogfish,2013,CGOA,CG0,116,41,872.222886683591,874.9646843299389,2.741797646347891,261.28088909513326,511.7964933226346,1698.5320651309096,2280.7990358055554,1458.2117966869594,3975.689756541181
Spiny dogfish,2013,CGOA,CG100,181,71,1236.4281838883164,1239.9067308104366,3.478546922120131,243.58997875335137,858.399382935874,1878.384919369649,2280.7990358055554,1458.2117966869594,3975.689756541181
Spiny dogfish,2013,CGOA,CG200,78,22,162.15070622399713,161.7828511117018,-0.36785511229533085,60.36158671744254,88.01592042845084,380.2896278729919,2280.7990358055554,1458.2117966869594,3975.689756541181
Spiny dogfish,2013,CGOA,CG300500,9,1,4.211833104046134,4.144769553478276,-0.06706355056785807,4.067208101769402,0,18.483144167630467,2280.7990358055554,1458.2117966869594,3975.689756541181
